timestamp,symbol,open,high,low,close,volume
2025-01-01 06:00:00+08:00,FX_IDC:USDTWD,32.782,32.796,32.782,32.796,5.0
2025-01-01 07:00:00+08:00,FX_IDC:USDTWD,32.796,32.796,32.796,32.796,1.0
2025-01-01 08:00:00+08:00,FX_IDC:USDTWD,32.796,32.796,32.796,32.796,3.0
2025-01-01 11:00:00+08:00,FX_IDC:USDTWD,32.796,32.796,32.796,32.796,1.0
2025-01-01 12:00:00+08:00,FX_IDC:USDTWD,32.796,32.796,32.796,32.796,1.0
2025-01-01 13:00:00+08:00,FX_IDC:USDTWD,32.796,32.796,32.796,32.796,1.0
2025-01-01 15:00:00+08:00,FX_IDC:USDTWD,32.796,32.796,32.796,32.796,2.0
2025-01-01 16:00:00+08:00,FX_IDC:USDTWD,32.796,32.796,32.796,32.796,1.0
2025-01-02 01:00:00+08:00,FX_IDC:USDTWD,32.796,32.796,32.796,32.796,1.0
2025-01-02 02:00:00+08:00,FX_IDC:USDTWD,32.796,32.796,32.796,32.796,1.0
2025-01-02 05:00:00+08:00,FX_IDC:USDTWD,32.796,32.796,32.796,32.796,5.0
2025-01-02 06:00:00+08:00,FX_IDC:USDTWD,32.796,32.796,32.796,32.796,1.0
2025-01-02 07:00:00+08:00,FX_IDC:USDTWD,32.796,32.796,32.796,32.796,2.0
2025-01-02 08:00:00+08:00,FX_IDC:USDTWD,32.796,32.796,32.722,32.752,109.0
2025-01-02 09:00:00+08:00,FX_IDC:USDTWD,32.752,32.824,32.752,32.793,948.0
2025-01-02 10:00:00+08:00,FX_IDC:USDTWD,32.783,32.842,32.778,32.815,761.0
2025-01-02 11:00:00+08:00,FX_IDC:USDTWD,32.817,32.845,32.783,32.841,678.0
2025-01-02 12:00:00+08:00,FX_IDC:USDTWD,32.822,32.842,32.811,32.835,531.0
2025-01-02 13:00:00+08:00,FX_IDC:USDTWD,32.833,32.856,32.816,32.827,716.0
2025-01-02 14:00:00+08:00,FX_IDC:USDTWD,32.841,32.903,32.817,32.884,773.0
2025-01-02 15:00:00+08:00,FX_IDC:USDTWD,32.86,32.886,32.855,32.882,601.0
2025-01-02 16:00:00+08:00,FX_IDC:USDTWD,32.872,32.895,32.844,32.855,911.0
2025-01-02 17:00:00+08:00,FX_IDC:USDTWD,32.865,32.874,32.845,32.866,769.0
2025-01-02 18:00:00+08:00,FX_IDC:USDTWD,32.856,32.885,32.849,32.875,604.0
2025-01-02 19:00:00+08:00,FX_IDC:USDTWD,32.877,32.885,32.866,32.87,554.0
2025-01-02 20:00:00+08:00,FX_IDC:USDTWD,32.847,32.881,32.847,32.879,668.0
2025-01-02 21:00:00+08:00,FX_IDC:USDTWD,32.88,32.888,32.856,32.872,588.0
2025-01-02 22:00:00+08:00,FX_IDC:USDTWD,32.874,32.889,32.854,32.864,595.0
2025-01-02 23:00:00+08:00,FX_IDC:USDTWD,32.864,32.887,32.859,32.875,588.0
2025-01-03 00:00:00+08:00,FX_IDC:USDTWD,32.875,32.919,32.872,32.905,592.0
2025-01-03 01:00:00+08:00,FX_IDC:USDTWD,32.905,32.929,32.898,32.916,416.0
2025-01-03 02:00:00+08:00,FX_IDC:USDTWD,32.91,32.926,32.903,32.915,513.0
2025-01-03 03:00:00+08:00,FX_IDC:USDTWD,32.915,32.927,32.914,32.914,472.0
2025-01-03 04:00:00+08:00,FX_IDC:USDTWD,32.914,32.922,32.908,32.909,462.0
2025-01-03 05:00:00+08:00,FX_IDC:USDTWD,32.909,32.912,32.891,32.896,469.0
2025-01-03 06:00:00+08:00,FX_IDC:USDTWD,32.896,32.899,32.847,32.88,637.0
2025-01-03 07:00:00+08:00,FX_IDC:USDTWD,32.88,32.897,32.852,32.873,1173.0
2025-01-03 08:00:00+08:00,FX_IDC:USDTWD,32.863,32.905,32.857,32.889,685.0
2025-01-03 09:00:00+08:00,FX_IDC:USDTWD,32.889,32.903,32.83,32.894,680.0
2025-01-03 10:00:00+08:00,FX_IDC:USDTWD,32.884,32.935,32.875,32.886,775.0
2025-01-03 11:00:00+08:00,FX_IDC:USDTWD,32.897,32.946,32.883,32.937,763.0
2025-01-03 12:00:00+08:00,FX_IDC:USDTWD,32.927,32.956,32.921,32.931,507.0
2025-01-03 13:00:00+08:00,FX_IDC:USDTWD,32.942,32.947,32.906,32.932,473.0
2025-01-03 14:00:00+08:00,FX_IDC:USDTWD,32.944,32.944,32.875,32.917,752.0
2025-01-03 15:00:00+08:00,FX_IDC:USDTWD,32.907,33.006,32.889,32.941,990.0
2025-01-03 16:00:00+08:00,FX_IDC:USDTWD,32.941,32.983,32.935,32.964,1086.0
2025-01-03 17:00:00+08:00,FX_IDC:USDTWD,32.955,32.98,32.915,32.927,1007.0
2025-01-03 18:00:00+08:00,FX_IDC:USDTWD,32.917,32.948,32.904,32.923,625.0
2025-01-03 19:00:00+08:00,FX_IDC:USDTWD,32.922,32.948,32.893,32.896,626.0
2025-01-03 20:00:00+08:00,FX_IDC:USDTWD,32.918,32.933,32.895,32.915,599.0
2025-01-03 21:00:00+08:00,FX_IDC:USDTWD,32.915,32.938,32.903,32.92,623.0
2025-01-03 22:00:00+08:00,FX_IDC:USDTWD,32.92,32.95,32.911,32.919,623.0
2025-01-03 23:00:00+08:00,FX_IDC:USDTWD,32.942,32.945,32.911,32.926,603.0
2025-01-04 00:00:00+08:00,FX_IDC:USDTWD,32.926,32.954,32.915,32.924,632.0
2025-01-04 01:00:00+08:00,FX_IDC:USDTWD,32.924,32.944,32.917,32.93,583.0
2025-01-04 02:00:00+08:00,FX_IDC:USDTWD,32.93,32.953,32.926,32.933,620.0
2025-01-04 03:00:00+08:00,FX_IDC:USDTWD,32.932,32.948,32.913,32.915,602.0
2025-01-04 04:00:00+08:00,FX_IDC:USDTWD,32.914,32.929,32.909,32.909,545.0
2025-01-04 05:00:00+08:00,FX_IDC:USDTWD,32.909,32.924,32.906,32.909,567.0
2025-01-06 06:00:00+08:00,FX_IDC:USDTWD,32.926,32.926,32.872,32.872,36.0
2025-01-06 07:00:00+08:00,FX_IDC:USDTWD,32.872,32.872,32.872,32.872,128.0
2025-01-06 08:00:00+08:00,FX_IDC:USDTWD,32.872,32.976,32.872,32.92,370.0
2025-01-06 09:00:00+08:00,FX_IDC:USDTWD,32.88,32.964,32.88,32.919,824.0
2025-01-06 10:00:00+08:00,FX_IDC:USDTWD,32.919,32.935,32.887,32.903,825.0
2025-01-06 11:00:00+08:00,FX_IDC:USDTWD,32.921,32.932,32.87,32.883,788.0
2025-01-06 12:00:00+08:00,FX_IDC:USDTWD,32.883,32.928,32.879,32.912,532.0
2025-01-06 13:00:00+08:00,FX_IDC:USDTWD,32.912,32.932,32.902,32.928,435.0
2025-01-06 14:00:00+08:00,FX_IDC:USDTWD,32.931,32.931,32.863,32.871,724.0
2025-01-06 15:00:00+08:00,FX_IDC:USDTWD,32.885,32.899,32.844,32.861,712.0
2025-01-06 16:00:00+08:00,FX_IDC:USDTWD,32.862,32.864,32.821,32.837,827.0
2025-01-06 17:00:00+08:00,FX_IDC:USDTWD,32.827,32.855,32.815,32.82,949.0
2025-01-06 18:00:00+08:00,FX_IDC:USDTWD,32.82,32.865,32.82,32.825,616.0
2025-01-06 19:00:00+08:00,FX_IDC:USDTWD,32.825,32.849,32.672,32.739,711.0
