timestamp,symbol,open,high,low,close,volume
2026-04-30 17:25:00+08:00,TAIFEX:CCF1!,78.7,79.7,78.7,79.4,208.0
2026-04-30 17:40:00+08:00,TAIFEX:CCF1!,79.4,79.5,79.1,79.3,105.0
2026-04-30 17:55:00+08:00,TAIFEX:CCF1!,79.3,79.5,79.3,79.4,87.0
2026-04-30 18:10:00+08:00,TAIFEX:CCF1!,79.4,79.5,79.3,79.3,61.0
2026-04-30 18:25:00+08:00,TAIFEX:CCF1!,79.3,79.6,79.3,79.5,56.0
2026-04-30 18:40:00+08:00,TAIFEX:CCF1!,79.5,79.5,79.1,79.2,94.0
2026-04-30 18:55:00+08:00,TAIFEX:CCF1!,79.2,79.5,79.2,79.5,53.0
2026-04-30 19:10:00+08:00,TAIFEX:CCF1!,79.6,79.7,79.5,79.6,53.0
2026-04-30 19:25:00+08:00,TAIFEX:CCF1!,79.6,79.7,79.6,79.6,21.0
2026-04-30 19:40:00+08:00,TAIFEX:CCF1!,79.7,79.8,79.6,79.8,52.0
2026-04-30 19:55:00+08:00,TAIFEX:CCF1!,79.8,80.0,79.8,79.8,39.0
2026-04-30 20:10:00+08:00,TAIFEX:CCF1!,79.9,80.0,79.8,79.9,40.0
2026-04-30 20:25:00+08:00,TAIFEX:CCF1!,80.0,80.1,79.8,79.9,62.0
2026-04-30 20:40:00+08:00,TAIFEX:CCF1!,79.8,79.8,79.7,79.8,26.0
2026-04-30 20:55:00+08:00,TAIFEX:CCF1!,79.8,79.8,79.6,79.6,92.0
2026-04-30 21:10:00+08:00,TAIFEX:CCF1!,79.6,79.8,79.6,79.7,34.0
2026-04-30 21:25:00+08:00,TAIFEX:CCF1!,79.7,80.6,79.4,80.4,553.0
2026-04-30 21:40:00+08:00,TAIFEX:CCF1!,80.5,80.5,79.5,79.5,241.0
2026-04-30 21:55:00+08:00,TAIFEX:CCF1!,79.5,79.8,79.5,79.5,101.0
2026-04-30 22:10:00+08:00,TAIFEX:CCF1!,79.5,80.3,79.4,80.3,204.0
2026-04-30 22:25:00+08:00,TAIFEX:CCF1!,80.3,80.7,80.3,80.3,244.0
2026-04-30 22:40:00+08:00,TAIFEX:CCF1!,80.3,80.6,80.2,80.6,155.0
2026-04-30 22:55:00+08:00,TAIFEX:CCF1!,80.6,80.7,80.4,80.5,75.0
2026-04-30 23:10:00+08:00,TAIFEX:CCF1!,80.5,80.5,80.4,80.5,101.0
2026-04-30 23:25:00+08:00,TAIFEX:CCF1!,80.5,80.8,80.4,80.6,112.0
2026-04-30 23:40:00+08:00,TAIFEX:CCF1!,80.6,80.6,80.4,80.5,37.0
2026-04-30 23:55:00+08:00,TAIFEX:CCF1!,80.5,80.7,80.4,80.7,36.0
2026-05-01 00:10:00+08:00,TAIFEX:CCF1!,80.7,80.9,80.7,80.8,87.0
2026-05-01 00:25:00+08:00,TAIFEX:CCF1!,80.8,80.9,80.8,80.9,13.0
2026-05-01 00:40:00+08:00,TAIFEX:CCF1!,80.9,80.9,80.5,80.6,48.0
2026-05-01 00:55:00+08:00,TAIFEX:CCF1!,80.6,80.8,80.6,80.8,9.0
2026-05-01 01:10:00+08:00,TAIFEX:CCF1!,80.8,80.8,80.6,80.7,11.0
2026-05-01 01:25:00+08:00,TAIFEX:CCF1!,80.7,81.3,80.7,81.2,98.0
2026-05-01 01:40:00+08:00,TAIFEX:CCF1!,81.2,81.3,81.1,81.1,53.0
2026-05-01 01:55:00+08:00,TAIFEX:CCF1!,81.1,81.3,81.1,81.3,17.0
2026-05-01 02:10:00+08:00,TAIFEX:CCF1!,81.2,81.3,81.2,81.2,29.0
2026-05-01 02:25:00+08:00,TAIFEX:CCF1!,81.2,81.3,81.2,81.2,13.0
2026-05-01 02:40:00+08:00,TAIFEX:CCF1!,81.2,81.3,81.2,81.3,10.0
2026-05-01 02:55:00+08:00,TAIFEX:CCF1!,81.3,81.4,81.0,81.4,50.0
2026-05-01 03:10:00+08:00,TAIFEX:CCF1!,81.3,81.4,81.2,81.2,18.0
2026-05-01 03:25:00+08:00,TAIFEX:CCF1!,81.3,81.4,81.3,81.4,29.0
2026-05-01 03:40:00+08:00,TAIFEX:CCF1!,81.4,81.6,81.4,81.6,55.0
2026-05-01 03:55:00+08:00,TAIFEX:CCF1!,81.5,81.7,81.0,81.0,56.0
2026-05-01 04:10:00+08:00,TAIFEX:CCF1!,81.0,81.1,81.0,81.0,8.0
2026-05-01 04:25:00+08:00,TAIFEX:CCF1!,81.1,81.1,81.1,81.1,12.0
2026-05-01 04:40:00+08:00,TAIFEX:CCF1!,81.1,81.3,81.0,81.2,51.0
2026-05-01 04:55:00+08:00,TAIFEX:CCF1!,81.2,81.6,81.2,81.6,33.0
2026-05-04 08:45:00+08:00,TAIFEX:CCF1!,80.3,81.5,80.3,80.7,990.0
2026-05-04 09:00:00+08:00,TAIFEX:CCF1!,80.6,81.9,79.7,81.0,3072.0
2026-05-04 09:15:00+08:00,TAIFEX:CCF1!,81.1,83.1,80.8,82.2,3523.0
2026-05-04 09:30:00+08:00,TAIFEX:CCF1!,82.2,82.7,81.4,82.0,1480.0
2026-05-04 09:45:00+08:00,TAIFEX:CCF1!,82.0,82.3,81.1,81.4,1017.0
2026-05-04 10:00:00+08:00,TAIFEX:CCF1!,81.3,82.4,81.1,81.9,771.0
2026-05-04 10:15:00+08:00,TAIFEX:CCF1!,81.9,81.9,81.4,81.6,544.0
