timestamp,symbol,open,high,low,close,volume
2026-07-09 17:25:00+08:00,TAIFEX:CCF1!,159.0,160.0,159.0,160.0,199.0
2026-07-09 17:30:00+08:00,TAIFEX:CCF1!,160.0,160.0,159.5,159.5,74.0
2026-07-09 17:35:00+08:00,TAIFEX:CCF1!,159.5,159.5,159.0,159.0,44.0
2026-07-09 17:40:00+08:00,TAIFEX:CCF1!,159.5,159.5,159.0,159.0,50.0
2026-07-09 17:45:00+08:00,TAIFEX:CCF1!,159.5,159.5,159.5,159.5,5.0
2026-07-09 17:50:00+08:00,TAIFEX:CCF1!,159.5,159.5,159.0,159.5,5.0
2026-07-09 17:55:00+08:00,TAIFEX:CCF1!,159.5,159.5,159.5,159.5,1.0
2026-07-09 18:00:00+08:00,TAIFEX:CCF1!,159.5,159.5,159.0,159.0,5.0
2026-07-09 18:05:00+08:00,TAIFEX:CCF1!,159.0,159.5,159.0,159.5,9.0
2026-07-09 18:10:00+08:00,TAIFEX:CCF1!,159.0,159.0,159.0,159.0,7.0
2026-07-09 18:15:00+08:00,TAIFEX:CCF1!,159.0,159.0,159.0,159.0,4.0
2026-07-09 18:20:00+08:00,TAIFEX:CCF1!,159.5,159.5,159.5,159.5,47.0
2026-07-09 18:25:00+08:00,TAIFEX:CCF1!,159.5,159.5,159.5,159.5,11.0
2026-07-09 18:30:00+08:00,TAIFEX:CCF1!,159.0,159.5,159.0,159.5,34.0
2026-07-09 18:35:00+08:00,TAIFEX:CCF1!,159.5,159.5,159.5,159.5,9.0
2026-07-09 18:45:00+08:00,TAIFEX:CCF1!,159.0,159.0,159.0,159.0,20.0
2026-07-09 18:50:00+08:00,TAIFEX:CCF1!,159.0,159.0,159.0,159.0,1.0
2026-07-09 18:55:00+08:00,TAIFEX:CCF1!,159.0,159.0,158.5,158.5,15.0
2026-07-09 19:00:00+08:00,TAIFEX:CCF1!,159.0,159.0,159.0,159.0,62.0
2026-07-09 19:05:00+08:00,TAIFEX:CCF1!,159.0,159.5,159.0,159.0,12.0
2026-07-09 19:10:00+08:00,TAIFEX:CCF1!,159.0,159.0,159.0,159.0,2.0
2026-07-09 19:15:00+08:00,TAIFEX:CCF1!,159.0,159.0,158.5,158.5,6.0
2026-07-09 19:20:00+08:00,TAIFEX:CCF1!,159.0,159.0,159.0,159.0,3.0
2026-07-09 19:25:00+08:00,TAIFEX:CCF1!,159.0,159.0,159.0,159.0,2.0
2026-07-09 19:30:00+08:00,TAIFEX:CCF1!,159.0,159.5,159.0,159.5,15.0
2026-07-09 19:35:00+08:00,TAIFEX:CCF1!,159.5,159.5,159.5,159.5,63.0
2026-07-09 19:40:00+08:00,TAIFEX:CCF1!,160.0,160.0,159.5,159.5,45.0
2026-07-09 19:45:00+08:00,TAIFEX:CCF1!,159.5,160.0,159.5,160.0,32.0
2026-07-09 19:50:00+08:00,TAIFEX:CCF1!,159.5,160.5,159.5,160.5,74.0
2026-07-09 19:55:00+08:00,TAIFEX:CCF1!,160.0,160.5,160.0,160.0,62.0
2026-07-09 20:00:00+08:00,TAIFEX:CCF1!,160.0,160.5,160.0,160.5,121.0
2026-07-09 20:05:00+08:00,TAIFEX:CCF1!,160.0,160.5,160.0,160.5,36.0
2026-07-09 20:10:00+08:00,TAIFEX:CCF1!,160.5,160.5,160.5,160.5,71.0
2026-07-09 20:15:00+08:00,TAIFEX:CCF1!,160.5,160.5,160.5,160.5,8.0
2026-07-09 20:20:00+08:00,TAIFEX:CCF1!,160.0,160.5,160.0,160.5,56.0
2026-07-09 20:25:00+08:00,TAIFEX:CCF1!,160.5,161.0,160.5,160.5,37.0
2026-07-09 20:30:00+08:00,TAIFEX:CCF1!,160.5,161.0,160.5,161.0,79.0
2026-07-09 20:35:00+08:00,TAIFEX:CCF1!,161.0,161.0,161.0,161.0,16.0
2026-07-09 20:40:00+08:00,TAIFEX:CCF1!,161.0,161.0,160.5,160.5,76.0
2026-07-09 20:45:00+08:00,TAIFEX:CCF1!,160.5,160.5,160.0,160.5,47.0
2026-07-09 20:50:00+08:00,TAIFEX:CCF1!,160.0,160.5,160.0,160.5,21.0
2026-07-09 20:55:00+08:00,TAIFEX:CCF1!,160.5,161.0,160.5,161.0,38.0
2026-07-09 21:00:00+08:00,TAIFEX:CCF1!,160.5,160.5,160.5,160.5,65.0
2026-07-09 21:05:00+08:00,TAIFEX:CCF1!,160.5,160.5,160.5,160.5,5.0
2026-07-09 21:10:00+08:00,TAIFEX:CCF1!,161.0,161.0,160.0,160.5,30.0
2026-07-09 21:15:00+08:00,TAIFEX:CCF1!,160.5,161.0,160.5,161.0,12.0
2026-07-09 21:20:00+08:00,TAIFEX:CCF1!,160.5,160.5,160.5,160.5,3.0
2026-07-09 21:25:00+08:00,TAIFEX:CCF1!,160.5,161.0,160.5,161.0,92.0
2026-07-09 21:30:00+08:00,TAIFEX:CCF1!,161.0,162.0,161.0,162.0,228.0
2026-07-09 21:35:00+08:00,TAIFEX:CCF1!,162.0,163.5,162.0,163.0,421.0
2026-07-09 21:40:00+08:00,TAIFEX:CCF1!,163.0,164.0,162.5,164.0,381.0
2026-07-09 21:45:00+08:00,TAIFEX:CCF1!,164.0,164.5,163.0,163.0,333.0
2026-07-09 21:50:00+08:00,TAIFEX:CCF1!,163.0,164.0,162.5,163.5,134.0
2026-07-09 21:55:00+08:00,TAIFEX:CCF1!,163.5,164.0,163.0,163.0,136.0
2026-07-09 22:00:00+08:00,TAIFEX:CCF1!,163.0,163.0,162.5,163.0,220.0
2026-07-09 22:05:00+08:00,TAIFEX:CCF1!,163.0,163.0,162.5,162.5,55.0
2026-07-09 22:10:00+08:00,TAIFEX:CCF1!,162.5,162.5,161.5,162.5,257.0
2026-07-09 22:15:00+08:00,TAIFEX:CCF1!,162.5,162.5,161.0,161.0,246.0
2026-07-09 22:20:00+08:00,TAIFEX:CCF1!,161.0,162.0,160.0,162.0,258.0
2026-07-09 22:25:00+08:00,TAIFEX:CCF1!,162.0,162.0,162.0,162.0,84.0
2026-07-09 22:30:00+08:00,TAIFEX:CCF1!,162.0,162.0,162.0,162.0,46.0
2026-07-09 22:35:00+08:00,TAIFEX:CCF1!,162.0,162.0,162.0,162.0,33.0
2026-07-09 22:40:00+08:00,TAIFEX:CCF1!,162.0,163.0,162.0,162.5,220.0
2026-07-09 22:45:00+08:00,TAIFEX:CCF1!,163.0,163.0,162.5,163.0,14.0
2026-07-09 22:50:00+08:00,TAIFEX:CCF1!,162.5,162.5,162.0,162.5,48.0
2026-07-09 22:55:00+08:00,TAIFEX:CCF1!,162.5,162.5,162.5,162.5,8.0
2026-07-09 23:00:00+08:00,TAIFEX:CCF1!,162.5,162.5,162.0,162.0,38.0
2026-07-09 23:05:00+08:00,TAIFEX:CCF1!,162.0,162.5,162.0,162.5,84.0
2026-07-09 23:10:00+08:00,TAIFEX:CCF1!,163.0,163.0,163.0,163.0,81.0
2026-07-09 23:15:00+08:00,TAIFEX:CCF1!,163.0,163.5,163.0,163.0,283.0
2026-07-09 23:20:00+08:00,TAIFEX:CCF1!,163.5,163.5,163.0,163.5,8.0
2026-07-09 23:25:00+08:00,TAIFEX:CCF1!,163.5,163.5,163.0,163.0,2.0
2026-07-09 23:30:00+08:00,TAIFEX:CCF1!,163.0,163.5,163.0,163.0,5.0
2026-07-09 23:35:00+08:00,TAIFEX:CCF1!,163.0,163.0,163.0,163.0,6.0
2026-07-09 23:40:00+08:00,TAIFEX:CCF1!,163.0,163.5,163.0,163.0,13.0
2026-07-09 23:45:00+08:00,TAIFEX:CCF1!,163.5,164.0,163.0,163.5,117.0
